Time,Temperature
00:10:52.754,297.13
00:10:52.836,297.20
00:10:52.919,297.19
00:10:53.014,297.28
00:10:53.097,297.21
00:10:53.179,297.20
00:10:53.261,297.22
00:10:53.343,297.13
00:10:53.426,297.21
00:10:53.508,297.17
00:10:53.591,297.19
00:10:53.673,297.28
00:10:53.755,297.27
00:10:53.838,297.24
00:10:53.920,297.22
00:10:54.002,297.19
00:10:54.085,297.26
00:10:54.167,297.21
00:10:54.249,297.26
00:10:54.345,297.21
00:10:54.427,297.15
00:10:54.509,297.08
00:10:54.592,297.11
00:10:54.674,297.27
00:10:54.757,297.24
00:10:54.839,297.09
00:10:54.921,297.11
00:10:55.003,297.09
00:10:55.086,297.09
00:10:55.168,297.11
00:10:55.251,297.09
00:10:55.333,297.11
00:10:55.415,297.17
00:10:55.497,297.13
00:10:55.579,297.09
00:10:55.676,297.10
00:10:55.758,297.11
00:10:55.840,297.08
00:10:55.923,297.13
00:10:56.005,297.09
00:10:56.087,297.14
00:10:56.169,297.09
00:10:56.252,297.04
00:10:56.334,297.13
00:10:56.416,297.14
00:10:56.499,297.20
00:10:56.581,297.21
00:10:56.663,297.10
00:10:56.746,297.17
00:10:56.828,297.06
00:10:56.910,297.11
00:10:57.006,297.27
00:10:57.088,297.19
00:10:57.171,297.08
00:10:57.253,297.08
00:10:57.335,297.13
00:10:57.418,297.19
00:10:57.500,297.17
00:10:57.582,297.09
00:10:57.665,297.11
00:10:57.747,297.06
00:10:57.829,297.13
00:10:57.912,297.19
00:10:57.994,297.10
00:10:58.076,297.11
00:10:58.159,297.10
00:10:58.241,297.08
00:10:58.337,297.08
00:10:58.419,297.15
00:10:58.501,297.15
00:10:58.584,297.08
00:10:58.666,297.08
00:10:58.748,297.08
00:10:58.831,297.08
00:10:58.913,297.09
00:10:58.995,297.06
00:10:59.078,297.08
00:10:59.160,297.09
00:10:59.243,297.06
00:10:59.325,297.09
00:10:59.407,297.08
00:10:59.489,297.04
00:10:59.572,296.98
00:10:59.668,297.08
00:10:59.750,297.08
00:10:59.832,297.10
00:10:59.914,297.02
00:10:59.997,297.02
00:11:00.079,297.06
00:11:00.161,297.08
00:11:00.244,297.08
00:11:00.326,297.10
00:11:00.408,297.14
00:11:00.491,297.10
00:11:00.573,297.09
00:11:00.655,297.02
00:11:00.738,297.13
00:11:00.820,297.14
00:11:00.902,297.13
00:11:00.998,297.10
00:11:01.080,297.08
00:11:01.163,297.03
00:11:01.245,297.03
00:11:01.327,297.08
00:11:01.410,297.06
00:11:01.492,297.13
00:11:01.574,297.06
00:11:01.657,297.00
00:11:01.739,297.04
00:11:01.821,297.02
00:11:01.904,297.03
00:11:01.986,297.13
00:11:02.068,297.11
00:11:02.151,297.14
00:11:02.233,297.06
00:11:02.329,296.98
00:11:02.411,297.02
00:11:02.493,297.08
00:11:02.575,297.06
00:11:02.658,297.09
00:11:02.740,297.06
00:11:02.823,297.04
00:11:02.905,297.13
00:11:02.987,297.08
00:11:03.070,297.09
00:11:03.152,297.06
00:11:03.234,297.06
00:11:03.317,297.08
00:11:03.399,297.08
00:11:03.481,297.04
00:11:03.564,297.04
00:11:03.659,297.06
00:11:03.742,297.08
