Time,Temperature
19:57:08.291,296.49
19:57:08.373,296.40
19:57:08.469,296.48
19:57:08.551,296.52
19:57:08.634,296.45
19:57:08.716,296.43
19:57:08.798,296.40
19:57:08.881,296.38
19:57:08.963,296.45
19:57:09.045,296.45
19:57:09.127,296.38
19:57:09.210,296.38
19:57:09.292,296.41
19:57:09.375,296.42
19:57:09.457,296.49
19:57:09.539,296.38
19:57:09.621,296.43
19:57:09.704,296.48
19:57:09.799,296.45
19:57:09.882,296.45
19:57:09.964,296.48
19:57:10.046,296.42
19:57:10.128,296.38
19:57:10.211,296.41
19:57:10.293,296.45
19:57:10.376,296.43
19:57:10.458,296.42
19:57:10.540,296.45
19:57:10.625,296.51
19:57:10.705,296.38
19:57:10.787,296.38
19:57:10.870,296.45
19:57:10.952,296.47
19:57:11.034,296.42
19:57:11.130,296.45
19:57:11.212,296.48
19:57:11.295,296.52
19:57:11.377,296.45
19:57:11.459,296.45
19:57:11.542,296.45
19:57:11.624,296.43
19:57:11.706,296.45
19:57:11.789,296.49
19:57:11.871,296.45
19:57:11.953,296.38
19:57:12.036,296.42
19:57:12.118,296.43
19:57:12.200,296.42
19:57:12.282,296.38
19:57:12.365,296.43
19:57:12.460,296.45
19:57:12.543,296.41
19:57:12.625,296.41
19:57:12.707,296.42
19:57:12.790,296.45
19:57:12.872,296.42
19:57:12.954,296.40
19:57:13.037,296.40
19:57:13.119,296.45
19:57:13.201,296.40
19:57:13.284,296.42
19:57:13.366,296.41
19:57:13.448,296.38
19:57:13.530,296.45
19:57:13.613,296.48
19:57:13.695,296.41
19:57:13.791,296.48
19:57:13.873,296.53
19:57:13.956,296.48
19:57:14.038,296.51
19:57:14.120,296.51
19:57:14.203,296.49
19:57:14.285,296.45
19:57:14.367,296.41
19:57:14.450,296.43
19:57:14.532,296.42
19:57:14.614,296.40
19:57:14.696,296.42
19:57:14.779,296.43
19:57:14.861,296.45
19:57:14.944,296.59
19:57:15.026,296.48
19:57:15.121,296.45
19:57:15.204,296.40
19:57:15.286,296.41
19:57:15.368,296.47
19:57:15.451,296.40
19:57:15.533,296.45
19:57:15.615,296.64
19:57:15.698,296.99
19:57:15.780,297.09
19:57:15.862,297.02
19:57:15.945,297.06
19:57:16.027,297.75
19:57:16.109,298.90
19:57:16.191,299.85
19:57:16.274,300.94
19:57:16.356,301.94
19:57:16.452,303.00
19:57:16.534,303.92
19:57:16.617,304.49
19:57:16.699,304.99
19:57:16.781,305.51
19:57:16.864,305.78
19:57:16.946,306.09
19:57:17.028,306.30
19:57:17.111,306.45
19:57:17.193,306.61
19:57:17.275,306.86
19:57:17.357,306.94
19:57:17.440,306.99
19:57:17.522,307.24
19:57:17.605,307.27
19:57:17.687,307.40
19:57:17.782,307.53
19:57:17.865,307.58
19:57:17.947,307.62
19:57:18.029,307.74
19:57:18.112,307.77
19:57:18.194,307.76
19:57:18.276,307.83
19:57:18.359,307.82
19:57:18.441,307.85
19:57:18.523,307.93
19:57:18.606,307.91
19:57:18.688,307.96
19:57:18.770,308.03
19:57:18.853,308.07
19:57:18.935,308.17
19:57:19.017,308.13
19:57:19.113,308.17
19:57:19.196,308.16
19:57:19.278,308.23
19:57:19.360,308.20
19:57:19.442,308.24
19:57:19.524,308.24
19:57:19.607,308.35
19:57:19.689,308.32
19:57:19.772,308.37
19:57:19.857,308.35
19:57:19.936,308.43
19:57:20.019,308.37
19:57:20.101,308.37
19:57:20.183,308.39
19:57:20.266,308.34
19:57:20.348,308.45
19:57:20.443,308.45
19:57:20.526,308.45
19:57:20.608,308.45
19:57:20.690,308.45
19:57:20.773,308.49
19:57:20.855,308.52
19:57:20.937,308.50
19:57:21.020,308.52
19:57:21.102,308.56
19:57:21.184,308.56
19:57:21.267,308.55
19:57:21.349,308.61
19:57:21.431,308.66
19:57:21.513,308.59
19:57:21.596,308.57
19:57:21.678,308.56
19:57:21.774,308.63
19:57:21.856,308.73
19:57:21.939,308.66
19:57:22.021,308.67
19:57:22.103,308.63
19:57:22.186,308.62
19:57:22.268,308.66
19:57:22.350,308.63
19:57:22.433,308.68
19:57:22.515,308.68
19:57:22.597,308.68
19:57:22.680,308.70
19:57:22.762,308.75
19:57:22.844,308.70
19:57:22.927,308.70
19:57:23.009,308.72
19:57:23.104,308.74
19:57:23.187,308.79
19:57:23.269,308.68
19:57:23.351,308.73
19:57:23.434,308.75
19:57:23.516,308.77
19:57:23.598,308.77
19:57:23.681,308.77
19:57:23.763,308.81
19:57:23.845,308.75
19:57:23.928,308.77
19:57:24.010,308.84
19:57:24.092,308.77
19:57:24.175,308.77
19:57:24.257,308.77
19:57:24.339,308.77
19:57:24.435,308.81
19:57:24.517,308.86
19:57:24.600,308.79
19:57:24.682,308.88
19:57:24.764,308.85
19:57:24.847,308.80
19:57:24.929,308.79
19:57:25.011,308.82
19:57:25.094,308.81
19:57:25.176,308.88
19:57:25.258,308.85
19:57:25.340,308.77
19:57:25.423,308.77
19:57:25.505,308.93
19:57:25.587,308.79
19:57:25.670,308.86
19:57:25.765,308.88
19:57:25.848,308.88
19:57:25.930,308.86
19:57:26.012,308.93
19:57:26.095,308.85
19:57:26.177,308.86
19:57:26.259,308.86
19:57:26.342,308.82
19:57:26.424,308.90
19:57:26.506,308.82
19:57:26.589,308.82
19:57:26.671,308.86
19:57:26.753,308.93
19:57:26.836,308.86
19:57:26.918,308.86
19:57:27.000,308.90
19:57:27.096,308.95
19:57:27.178,308.92
19:57:27.261,308.95
19:57:27.343,308.90
19:57:27.425,308.77
19:57:27.507,308.88
19:57:27.590,308.98
19:57:27.672,308.93
19:57:27.754,308.82
19:57:27.837,308.73
19:57:27.919,308.45
19:57:28.001,308.24
19:57:28.084,308.19
19:57:28.166,308.03
19:57:28.248,307.80
19:57:28.331,307.70
19:57:28.426,307.57
19:57:28.509,307.53
19:57:28.591,307.50
19:57:28.673,307.42
19:57:28.756,307.35
19:57:28.838,307.29
19:57:28.920,307.17
19:57:29.003,307.08
19:57:29.085,306.99
19:57:29.167,306.88
19:57:29.250,306.88
19:57:29.332,306.79
19:57:29.414,306.70
19:57:29.497,306.56
19:57:29.579,306.52
19:57:29.661,306.41
19:57:29.757,306.31
19:57:29.839,306.25
19:57:29.922,306.14
19:57:30.004,306.03
19:57:30.086,306.00
19:57:30.168,305.98
19:57:30.251,305.91
19:57:30.333,305.85
19:57:30.415,305.75
19:57:30.498,305.58
19:57:30.580,305.52
19:57:30.662,305.46
19:57:30.745,305.40
19:57:30.827,305.28
19:57:30.909,305.22
19:57:30.992,305.11
19:57:31.088,305.08
19:57:31.170,304.95
19:57:31.252,304.86
19:57:31.335,304.73
19:57:31.417,304.72
19:57:31.499,304.66
19:57:31.581,304.62
19:57:31.664,304.51
19:57:31.746,304.39
19:57:31.828,304.28
19:57:31.911,304.28
19:57:31.993,304.19
19:57:32.075,304.08
19:57:32.158,304.07
19:57:32.240,303.99
19:57:32.322,303.92
19:57:32.418,303.89
19:57:32.500,303.85
19:57:32.582,303.71
19:57:32.665,303.72
19:57:32.747,303.63
19:57:32.829,303.52
19:57:32.912,303.48
19:57:32.994,303.49
19:57:33.076,303.41
19:57:33.159,303.32
19:57:33.241,303.30
19:57:33.323,303.23
19:57:33.406,303.16
19:57:33.488,303.18
19:57:33.570,303.13
19:57:33.653,303.00
19:57:33.749,302.94
19:57:33.831,302.88
19:57:33.913,302.82
19:57:33.996,302.78
19:57:34.078,302.71
19:57:34.160,302.72
19:57:34.242,302.67
19:57:34.325,302.58
19:57:34.407,302.47
19:57:34.489,302.43
19:57:34.572,302.35
19:57:34.654,302.41
19:57:34.736,302.24
19:57:34.819,302.27
19:57:34.901,302.20
19:57:34.983,302.05
19:57:35.079,301.99
19:57:35.161,301.96
19:57:35.244,301.89
19:57:35.326,301.85
19:57:35.408,301.81
19:57:35.491,301.77
19:57:35.573,301.67
19:57:35.655,301.58
19:57:35.737,301.65
19:57:35.820,301.56
19:57:35.902,301.51
19:57:35.985,301.45
19:57:36.067,301.36
19:57:36.149,301.38
19:57:36.231,301.28
19:57:36.314,301.29
19:57:36.409,301.22
19:57:36.492,301.24
19:57:36.574,301.20
19:57:36.657,301.04
19:57:36.739,301.04
19:57:36.821,300.94
19:57:36.904,300.85
19:57:36.986,300.88
19:57:37.068,300.83
19:57:37.150,300.80
19:57:37.233,300.74
19:57:37.315,300.73
19:57:37.397,300.67
19:57:37.480,300.60
19:57:37.562,300.54
19:57:37.644,300.60
19:57:37.740,300.58
19:57:37.822,300.57
19:57:37.905,300.49
19:57:37.987,300.51
19:57:38.069,300.46
19:57:38.152,300.38
19:57:38.234,300.32
19:57:38.316,300.29
19:57:38.400,300.32
19:57:38.481,300.27
19:57:38.563,300.27
19:57:38.645,300.19
19:57:38.728,300.17
19:57:38.810,300.10
19:57:38.892,300.11
19:57:38.975,300.06
19:57:39.070,300.02
19:57:39.153,299.93
19:57:39.235,299.88
19:57:39.317,299.89
19:57:39.400,299.92
19:57:39.482,299.88
19:57:39.564,299.89
19:57:39.647,299.87
19:57:39.729,299.85
19:57:39.811,299.85
19:57:39.894,299.72
19:57:39.976,299.67
19:57:40.058,299.65
19:57:40.141,299.65
19:57:40.223,299.60
19:57:40.305,299.56
19:57:40.401,299.56
19:57:40.483,299.56
19:57:40.565,299.52
19:57:40.648,299.50
19:57:40.730,299.42
19:57:40.813,299.38
19:57:40.895,299.40
19:57:40.977,299.40
19:57:41.060,299.34
19:57:41.142,299.36
19:57:41.224,299.31
19:57:41.307,299.31
19:57:41.389,299.31
19:57:41.471,299.29
19:57:41.553,299.23
19:57:41.636,299.18
19:57:41.731,299.20
19:57:41.814,299.23
19:57:41.896,299.20
19:57:41.978,299.11
19:57:42.061,299.06
19:57:42.143,299.10
19:57:42.225,299.01
19:57:42.308,299.00
19:57:42.390,298.95
19:57:42.472,298.99
19:57:42.555,299.00
19:57:42.637,298.94
19:57:42.719,298.89
19:57:42.802,298.92
19:57:42.884,298.86
19:57:42.966,298.86
19:57:43.062,298.90
19:57:43.144,298.84
19:57:43.227,298.78
19:57:43.309,298.76
19:57:43.391,298.78
19:57:43.474,298.77
19:57:43.556,298.67
19:57:43.638,298.67
19:57:43.721,298.67
19:57:43.803,298.67
19:57:43.885,298.67
19:57:43.968,298.53
19:57:44.050,298.61
19:57:44.132,298.67
19:57:44.214,298.56
19:57:44.297,298.59
19:57:44.392,298.52
19:57:44.475,298.54
19:57:44.557,298.50
19:57:44.640,298.54
19:57:44.722,298.49
19:57:44.804,298.56
19:57:44.886,298.45
19:57:44.969,298.38
19:57:45.051,298.38
19:57:45.133,298.38
19:57:45.216,298.36
19:57:45.298,298.45
19:57:45.380,298.39
19:57:45.463,298.38
19:57:45.545,298.48
19:57:45.627,298.45
19:57:45.723,298.34
19:57:45.805,298.34
19:57:45.888,298.38
19:57:45.970,298.38
19:57:46.052,298.31
19:57:46.134,298.36
19:57:46.217,298.28
19:57:46.299,298.31
19:57:46.381,298.31
19:57:46.464,298.23
19:57:46.546,298.23
19:57:46.628,298.19
19:57:46.711,298.26
19:57:46.793,298.30
19:57:46.875,298.30
19:57:46.958,298.28
19:57:47.054,298.28
19:57:47.136,298.24
19:57:47.218,298.17
19:57:47.300,298.15
19:57:47.383,298.13
19:57:47.465,298.13
19:57:47.548,298.17
19:57:47.630,298.12
19:57:47.712,298.12
19:57:47.794,298.15
19:57:47.877,298.17
19:57:47.959,298.17
19:57:48.041,298.06
19:57:48.123,298.06
19:57:48.206,298.13
19:57:48.288,298.04
19:57:48.384,298.02
19:57:48.466,298.06
19:57:48.548,297.96
19:57:48.631,297.94
19:57:48.713,298.09
19:57:48.796,298.04
19:57:48.878,298.04
19:57:48.960,298.00
19:57:49.042,298.03
19:57:49.125,297.99
19:57:49.207,297.99
19:57:49.290,298.00
19:57:49.372,297.89
19:57:49.454,297.92
19:57:49.536,297.98
19:57:49.619,297.92
19:57:49.714,297.84
19:57:49.797,297.96
19:57:49.879,297.90
19:57:49.961,297.88
19:57:50.044,297.90
19:57:50.126,297.92
19:57:50.208,297.92
19:57:50.291,297.96
19:57:50.373,297.86
19:57:50.455,297.90
19:57:50.537,297.89
19:57:50.620,297.89
19:57:50.702,297.79
19:57:50.785,297.83
19:57:50.867,297.81
19:57:50.949,297.83
19:57:51.045,297.81
19:57:51.127,297.83
19:57:51.210,297.77
19:57:51.292,297.79
19:57:51.374,297.78
19:57:51.457,297.73
19:57:51.539,297.75
19:57:51.621,297.68
19:57:51.704,297.73
19:57:51.786,297.75
19:57:51.868,297.70
19:57:51.950,297.70
19:57:52.033,297.66
19:57:52.115,297.60
19:57:52.197,297.70
19:57:52.280,297.70
19:57:52.375,297.64
19:57:52.458,297.68
19:57:52.540,297.64
19:57:52.622,297.66
19:57:52.705,297.68
19:57:52.787,297.68
19:57:52.869,297.60
19:57:52.952,297.53
19:57:53.034,297.57
19:57:53.116,297.63
19:57:53.198,297.59
19:57:53.281,297.57
19:57:53.363,297.57
19:57:53.445,297.63
19:57:53.528,297.60
19:57:53.610,297.62
19:57:53.706,297.55
19:57:53.788,297.57
19:57:53.871,297.52
19:57:53.953,297.56
19:57:54.035,297.57
19:57:54.117,297.62
19:57:54.200,297.56
19:57:54.282,297.46
19:57:54.365,297.50
19:57:54.447,297.49
19:57:54.529,297.50
19:57:54.611,297.49
19:57:54.694,297.46
19:57:54.776,297.42
19:57:54.859,297.49
19:57:54.941,297.45
19:57:55.036,297.45
19:57:55.119,297.44
19:57:55.201,297.42
19:57:55.283,297.39
19:57:55.366,297.34
19:57:55.448,297.39
19:57:55.530,297.42
19:57:55.613,297.45
19:57:55.695,297.48
19:57:55.777,297.44
19:57:55.860,297.39
19:57:55.942,297.39
19:57:56.024,297.39
19:57:56.107,297.38
19:57:56.189,297.37
19:57:56.271,297.37
19:57:56.367,297.33
19:57:56.449,297.42
19:57:56.532,297.24
19:57:56.614,297.35
19:57:56.696,297.35
19:57:56.779,297.31
19:57:56.861,297.29
19:57:56.943,297.27
19:57:57.026,297.28
19:57:57.108,297.24
19:57:57.190,297.27
19:57:57.273,297.29
19:57:57.355,297.34
19:57:57.437,297.22
19:57:57.519,297.24
19:57:57.602,297.26
19:57:57.697,297.31
19:57:57.780,297.27
19:57:57.865,297.33
19:57:57.944,297.31
19:57:58.027,297.26
19:57:58.109,297.31
19:57:58.191,297.26
19:57:58.274,297.17
19:57:58.356,297.24
19:57:58.438,297.26
19:57:58.521,297.27
19:57:58.603,297.20
19:57:58.685,297.27
19:57:58.767,297.22
19:57:58.850,297.24
19:57:58.932,297.19
19:57:59.028,297.17
19:57:59.111,297.11
19:57:59.192,297.11
19:57:59.275,297.17
19:57:59.357,297.19
19:57:59.439,297.21
19:57:59.522,297.11
19:57:59.604,297.15
19:57:59.686,297.14
19:57:59.773,297.13
19:57:59.851,297.10
19:57:59.933,297.14
19:58:00.016,297.20
19:58:00.098,297.09
19:58:00.180,297.08
19:58:00.262,297.13
19:58:00.358,297.09
19:58:00.441,297.08
19:58:00.523,297.15
19:58:00.605,297.06
19:58:00.687,297.06
19:58:00.770,297.06
19:58:00.852,297.09
19:58:00.935,297.06
19:58:01.017,297.02
19:58:01.099,297.17
19:58:01.181,297.13
19:58:01.264,297.08
19:58:01.346,297.06
19:58:01.428,297.06
19:58:01.511,297.09
19:58:01.593,297.06
19:58:01.689,297.09
19:58:01.771,297.13
19:58:01.853,297.13
19:58:01.936,297.14
19:58:02.018,297.10
19:58:02.101,297.09
19:58:02.183,297.08
19:58:02.265,297.09
19:58:02.348,297.08
19:58:02.430,296.98
19:58:02.512,296.95
19:58:02.595,296.98
19:58:02.677,297.04
19:58:02.759,297.08
19:58:02.842,297.03
19:58:02.924,297.04
19:58:03.019,297.00
19:58:03.102,297.04
19:58:03.184,297.04
19:58:03.266,296.99
